,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
970,0.346,6.658,0.529,-0.245,-0.042,0.138,-176.676,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,10.0,50.0,3.226
971,0.414,6.249,0.777,-0.08,-0.009,0.082,-97.574,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,5.0,60.0,2.419
972,0.204,6.658,0.444,-0.177,-0.036,0.195,-90.534,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,6.0,50.0,1.613
973,0.204,6.658,0.48,-0.083,-0.016,0.195,-42.655,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.91,6.0,50.0,1.613
974,0.628,11.561,1.128,-0.295,-0.023,0.075,-393.118,,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.97,9.0,44.444,3.226
975,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.91,0.85,6.0,66.667,2.419
976,0.362,11.045,0.8,-0.362,-0.041,0.386,-93.887,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
977,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.91,0.85,2.0,100.0,0.806
978,0.716,8.578,1.136,-0.176,-0.014,0.317,-55.457,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
979,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.91,0.85,2.0,100.0,0.806
980,0.0,1.836,0.171,0.097,0.051,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
981,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.85,6.0,66.667,2.419
982,0.0,0.974,0.098,0.054,0.049,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.85,2.0,100.0,1.613
983,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.85,2.0,100.0,0.806
984,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.85,2.0,100.0,0.806
985,0.346,6.658,0.529,-0.245,-0.042,0.138,-176.676,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.91,10.0,50.0,3.226
986,0.414,6.249,0.777,-0.08,-0.009,0.082,-97.574,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.91,5.0,60.0,2.419
987,0.204,6.658,0.444,-0.177,-0.036,0.195,-90.534,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.91,6.0,50.0,1.613
988,0.204,6.658,0.48,-0.083,-0.016,0.195,-42.655,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.91,6.0,50.0,1.613
989,0.628,11.561,1.128,-0.295,-0.023,0.075,-393.118,,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.97,9.0,44.444,3.226
990,0.142,4.969,0.394,-0.028,-0.006,0.012,-233.021,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.91,0.85,8.0,62.5,2.419
991,0.372,11.045,0.804,-0.372,-0.041,0.372,-99.874,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,0.97,0.91,0.85,8.0,62.5,4.032
992,0.083,2.094,0.204,0.075,0.033,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.91,0.85,4.0,75.0,1.613
993,0.726,8.941,1.139,-0.185,-0.015,0.296,-62.495,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.03,0.97,0.91,0.85,9.0,44.444,3.226
994,0.083,2.094,0.204,0.075,0.033,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.91,0.85,4.0,75.0,1.613
995,0.083,1.836,0.188,0.087,0.042,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,0.97,0.91,0.85,4.0,75.0,2.419
996,0.142,4.969,0.394,-0.028,-0.006,0.012,-233.021,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.85,8.0,62.5,2.419
997,0.083,0.974,0.126,0.044,0.032,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.85,4.0,75.0,2.419
998,0.083,2.094,0.204,0.075,0.033,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.85,4.0,75.0,1.613
999,0.083,2.094,0.204,0.075,0.033,,,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.85,4.0,75.0,1.613
1000,0.355,6.658,0.548,-0.254,-0.042,0.138,-183.962,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.91,12.0,50.0,3.226
1001,0.423,6.249,0.781,-0.089,-0.01,0.22,-40.683,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.91,7.0,57.143,3.226
1002,0.213,6.658,0.452,-0.186,-0.037,0.174,-106.858,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,8.0,50.0,2.419
1003,0.213,6.658,0.487,-0.093,-0.017,0.174,-53.187,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,8.0,50.0,2.419
1004,0.633,11.561,1.131,-0.3,-0.024,0.149,-200.935,,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,11.0,45.455,4.032
1005,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,6.0,66.667,2.419
1006,0.362,11.045,0.8,-0.362,-0.041,0.386,-93.887,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1007,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,2.0,100.0,0.806
1008,0.716,8.578,1.136,-0.176,-0.014,0.317,-55.457,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1009,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,2.0,100.0,0.806
1010,0.0,1.836,0.171,0.097,0.051,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1011,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,6.0,66.667,2.419
1012,0.0,0.974,0.098,0.054,0.049,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.85,2.0,100.0,1.613
1013,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.85,2.0,100.0,0.806
1014,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.85,2.0,100.0,0.806
1015,0.346,6.658,0.529,-0.245,-0.042,0.138,-176.676,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.91,10.0,50.0,3.226
1016,0.414,6.249,0.777,-0.08,-0.009,0.082,-97.574,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.91,5.0,60.0,2.419
1017,0.204,6.658,0.444,-0.177,-0.036,0.195,-90.534,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.91,6.0,50.0,1.613
1018,0.204,6.658,0.48,-0.083,-0.016,0.195,-42.655,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.91,6.0,50.0,1.613
1019,0.628,11.561,1.128,-0.295,-0.023,0.075,-393.118,,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.97,9.0,44.444,3.226
1020,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.91,0.85,6.0,66.667,2.419
1021,0.362,11.045,0.8,-0.362,-0.041,0.386,-93.887,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1022,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.91,0.85,2.0,100.0,0.806
1023,0.716,8.578,1.136,-0.176,-0.014,0.317,-55.457,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1024,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.91,0.85,2.0,100.0,0.806
1025,0.0,1.836,0.171,0.097,0.051,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1026,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.85,6.0,66.667,2.419
1027,0.0,0.974,0.098,0.054,0.049,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.85,2.0,100.0,1.613
1028,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,2.0,100.0,0.806
1029,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,2.0,100.0,0.806
1030,0.346,6.658,0.529,-0.245,-0.042,0.138,-176.676,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,10.0,50.0,3.226
1031,0.414,6.249,0.777,-0.08,-0.009,0.082,-97.574,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,5.0,60.0,2.419
1032,0.204,6.658,0.444,-0.177,-0.036,0.195,-90.534,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,6.0,50.0,1.613
1033,0.204,6.658,0.48,-0.083,-0.016,0.195,-42.655,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,6.0,50.0,1.613
1034,0.628,11.561,1.128,-0.295,-0.023,0.075,-393.118,,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,9.0,44.444,3.226
1035,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,6.0,66.667,2.419
1036,0.362,11.045,0.8,-0.362,-0.041,0.386,-93.887,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,6.0,66.667,3.226
1037,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,2.0,100.0,0.806
1038,0.716,8.578,1.136,-0.176,-0.014,0.317,-55.457,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.03,0.97,0.91,0.85,7.0,42.857,2.419
1039,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.03,0.91,0.85,2.0,100.0,0.806
1040,0.0,1.836,0.171,0.097,0.051,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,0.97,0.91,0.85,2.0,100.0,1.613
1041,0.093,4.969,0.368,-0.018,-0.004,0.021,-88.036,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.85,6.0,66.667,2.419
1042,0.0,0.974,0.098,0.054,0.049,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.85,2.0,100.0,1.613
1043,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.85,2.0,100.0,0.806
1044,0.0,2.094,0.188,0.085,0.04,,,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.85,2.0,100.0,0.806
1045,0.346,6.658,0.529,-0.245,-0.042,0.138,-176.676,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.91,10.0,50.0,3.226
1046,0.414,6.249,0.777,-0.08,-0.009,0.082,-97.574,,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.91,5.0,60.0,2.419
