,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
1920,0.468,6.927,0.664,-0.358,-0.049,0.205,-175.015,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.91,0.85,14,50,4.167
1921,0.901,6.927,0.796,-0.769,-0.088,0.197,-390.573,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.09,0.97,0.91,0.85,13,38.462,3.333
1922,0.26,1.716,0.178,-0.195,-0.1,0.019,-1037.909,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.91,0.85,11,45.455,0.833
1923,0.604,12.036,1.066,-0.585,-0.05,0.174,-335.436,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.03,0.97,0.91,0.85,17,41.176,5
1924,0.44,6.927,0.655,-0.377,-0.053,0.212,-178.347,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.91,0.85,11,45.455,2.5
1925,0.555,6.927,0.65,-0.537,-0.075,0.182,-295.968,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,0.97,0.91,0.85,11,36.364,2.5
1926,0.663,10.021,0.883,-0.548,-0.057,0.355,-154.348,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.85,11,45.455,2.5
1927,0.387,1.282,0.176,-0.317,-0.164,0.027,-1165.038,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.85,9,33.333,0
1928,0.29,0.776,0.114,-0.22,-0.176,0.008,-2771.235,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,9,44.444,0
1929,0.624,10.021,0.877,-0.556,-0.058,0.378,-147.211,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,9,44.444,1.667
1930,0.663,10.021,0.884,-0.551,-0.057,0.355,-155.026,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,12,50,3.333
1931,0.387,3.808,0.392,-0.137,-0.032,0.027,-502.354,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,10,40,0.833
1932,0.29,0.776,0.115,-0.223,-0.177,0.008,-2801.585,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,10,50,0.833
1933,0.624,10.021,0.877,-0.558,-0.058,0.378,-147.85,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,10,50,2.5
1934,0.644,12.269,1.129,0.145,0.012,0.097,149.719,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,15,46.667,3.333
1935,0.529,8.105,0.65,-0.462,-0.065,0.182,-254.107,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,14,50,4.167
1936,1.005,8.105,0.843,-0.873,-0.095,0.172,-507.119,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,13,38.462,3.333
1937,0.322,3.695,0.366,-0.299,-0.075,0.086,-347.679,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,11,45.455,2.5
1938,0.708,12.036,1.102,-0.689,-0.057,0.157,-438.695,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.03,0.97,0.91,0.85,17,41.176,5
1939,0.502,8.105,0.64,-0.481,-0.069,0.187,-257.552,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.03,0.91,0.85,11,45.455,2.5
1940,0.641,8.105,0.708,-0.641,-0.083,0.15,-426.333,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,0.97,0.91,0.85,11,36.364,2.5
1941,0.724,13.668,1.065,-0.652,-0.056,0.434,-150.146,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.85,11,45.455,1.667
1942,0.449,3.201,0.355,-0.421,-0.108,0.065,-649.147,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.85,9,33.333,1.667
1943,0.352,3.201,0.33,-0.324,-0.09,0.086,-376.095,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.85,9,44.444,1.667
1944,0.686,13.668,1.06,-0.66,-0.057,0.48,-137.52,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.85,9,44.444,0.833
1945,0.724,13.668,1.065,-0.655,-0.056,0.434,-150.701,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.91,12,50,2.5
1946,0.449,3.808,0.5,-0.241,-0.044,0.065,-371.022,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.91,10,40,2.5
1947,0.352,3.201,0.33,-0.326,-0.09,0.086,-378.893,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.91,10,50,2.5
1948,0.686,13.668,1.06,-0.662,-0.057,0.48,-138.022,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.03,0.97,0.91,10,50,1.667
1949,0.748,12.269,1.141,0.042,0.003,0.101,41.028,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.97,15,46.667,3.333
1950,0.582,8.105,0.665,-0.526,-0.072,0.172,-305.246,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.91,0.85,17,47.059,4.167
1951,1.069,8.105,0.846,-0.937,-0.101,0.174,-537.587,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.09,0.97,0.91,0.85,16,37.5,4.167
1952,0.391,3.695,0.373,-0.381,-0.093,0.09,-421.899,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.91,0.85,14,42.857,3.333
1953,0.767,12.036,1.104,-0.748,-0.062,0.161,-465.6,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.03,0.97,0.91,0.85,20,40,5.833
1954,0.573,8.105,0.644,-0.563,-0.08,0.175,-321.999,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.91,0.85,14,42.857,3.333
1955,0.715,8.105,0.711,-0.705,-0.09,0.151,-466.886,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,0.97,0.91,0.85,14,35.714,3.333
1956,0.772,13.668,1.074,-0.716,-0.061,0.397,-180.365,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.85,14,42.857,1.667
1957,0.495,3.201,0.363,-0.485,-0.122,0.086,-561.294,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.85,12,33.333,2.5
1958,0.416,3.201,0.338,-0.406,-0.11,0.099,-409.647,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.85,12,41.667,2.5
1959,0.752,13.668,1.062,-0.742,-0.064,0.399,-185.892,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.85,12,41.667,1.667
1960,0.775,13.668,1.074,-0.719,-0.061,0.398,-180.551,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.09,1.03,0.97,0.91,15,46.667,1.667
1961,0.48,3.808,0.505,-0.304,-0.055,0.086,-352.449,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.91,13,38.462,3.333
1962,0.418,3.201,0.337,-0.409,-0.111,0.101,-404.304,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,0.97,0.91,13,46.154,2.5
1963,0.754,13.668,1.062,-0.744,-0.064,0.4,-186.076,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.03,0.97,0.91,13,46.154,1.667
1964,0.773,12.269,1.144,-0.019,-0.002,0.11,-17.234,,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,1.15,1.09,1.03,0.97,18,44.444,4.167
1965,0.521,6.927,0.673,-0.355,-0.048,0.197,-180.256,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.91,0.85,15,53.333,5.833
1966,0.898,6.927,0.808,-0.765,-0.086,0.19,-402.508,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.09,0.97,0.91,0.85,14,42.857,5
1967,0.33,1.716,0.217,-0.21,-0.088,0.035,-603.674,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.91,0.85,12,50,2.5
1968,0.6,12.036,1.075,-0.582,-0.049,0.17,-342.49,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.03,0.97,0.91,0.85,18,44.444,6.667
1969,0.512,6.927,0.667,-0.392,-0.054,0.201,-195.384,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.91,0.85,12,50,4.167
1970,0.654,6.927,0.665,-0.534,-0.073,0.175,-305.412,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,0.97,0.91,0.85,12,41.667,4.167
1971,0.711,10.021,0.891,-0.545,-0.056,0.345,-158.08,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.85,12,50,4.167
1972,0.434,1.61,0.211,-0.314,-0.135,0.04,-790.723,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.85,10,40,0.833
1973,0.355,1.295,0.169,-0.235,-0.127,0.032,-731.338,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.85,10,50,1.667
1974,0.691,10.021,0.886,-0.571,-0.059,0.359,-159.008,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.85,10,50,3.333
1975,0.713,10.021,0.891,-0.547,-0.056,0.345,-158.779,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.09,1.03,0.97,0.91,13,53.846,5
1976,0.411,4.65,0.47,-0.133,-0.026,0.04,-335.87,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.91,11,45.455,0.833
1977,0.357,1.295,0.17,-0.237,-0.128,0.032,-738.845,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,0.97,0.91,11,54.545,2.5
1978,0.693,10.021,0.887,-0.573,-0.059,0.359,-159.68,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.03,0.97,0.91,11,54.545,4.167
1979,0.658,12.269,1.169,0.149,0.012,0.093,160.093,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,1.15,1.09,1.03,0.97,16,50,3.333
1980,0.468,6.927,0.665,-0.403,-0.055,0.193,-209.102,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.91,0.85,15,46.667,4.167
1981,0.946,6.927,0.797,-0.814,-0.093,0.197,-412.618,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.09,0.97,0.91,0.85,14,35.714,3.333
1982,0.26,1.807,0.182,-0.24,-0.12,0.019,-1294.536,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.91,0.85,12,41.667,0.833
1983,0.649,12.036,1.067,-0.63,-0.054,0.176,-358.311,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.03,0.97,0.91,0.85,18,38.889,5
1984,0.44,6.927,0.656,-0.422,-0.059,0.202,-209.176,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.91,0.85,12,41.667,2.5
1985,0.582,6.927,0.651,-0.582,-0.082,0.178,-326.995,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,0.97,0.91,0.85,12,33.333,2.5
1986,0.663,10.021,0.884,-0.593,-0.061,0.327,-181.385,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.85,12,41.667,2.5
1987,0.387,1.282,0.181,-0.362,-0.183,0.031,-1175.123,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.85,10,30,0
1988,0.29,0.776,0.121,-0.265,-0.2,0.014,-1916.81,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.85,10,40,0
1989,0.624,10.021,0.878,-0.601,-0.062,0.351,-171.031,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.85,10,40,1.667
1990,0.663,10.021,0.884,-0.596,-0.062,0.329,-181.256,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.09,1.03,0.97,0.91,13,46.154,2.5
1991,0.387,3.808,0.395,-0.182,-0.042,0.031,-589.404,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.91,11,36.364,0.833
1992,0.29,0.776,0.118,-0.267,-0.207,0.018,-1448.704,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,0.97,0.91,11,45.455,0
1993,0.624,10.021,0.878,-0.603,-0.063,0.354,-170.525,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.03,0.97,0.91,11,45.455,1.667
1994,0.644,12.269,1.13,0.101,0.008,0.108,92.877,,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,16,43.75,3.333
1995,0.553,8.105,0.651,-0.507,-0.071,0.173,-292.587,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,15,46.667,4.167
1996,1.05,8.105,0.843,-0.918,-0.099,0.173,-530.867,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,14,35.714,3.333
1997,0.344,3.695,0.368,-0.344,-0.085,0.088,-391.876,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,12,41.667,2.5
1998,0.753,12.036,1.102,-0.734,-0.061,0.158,-463.009,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,18,38.889,5
1999,0.526,8.105,0.641,-0.526,-0.075,0.18,-292.917,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,12,41.667,2.5
2000,0.686,8.105,0.709,-0.686,-0.088,0.15,-456.752,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,12,33.333,2.5
2001,0.743,13.668,1.065,-0.697,-0.06,0.398,-175.178,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,12,41.667,1.667
2002,0.466,3.201,0.357,-0.466,-0.119,0.078,-594.283,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,10,30,1.667
2003,0.369,3.201,0.332,-0.369,-0.101,0.095,-387.355,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,10,40,1.667
2004,0.705,13.668,1.06,-0.705,-0.061,0.432,-162.968,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,10,40,0.833
2005,0.746,13.668,1.065,-0.7,-0.06,0.399,-175.382,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.91,13,46.154,1.667
2006,0.451,3.808,0.502,-0.285,-0.052,0.078,-364.142,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.91,11,36.364,2.5
2007,0.371,3.201,0.331,-0.371,-0.102,0.099,-376.108,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.91,11,45.455,1.667
2008,0.707,13.668,1.06,-0.707,-0.061,0.434,-163.045,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.91,11,45.455,0.833
2009,0.748,12.269,1.142,-0.003,0,0.105,-3.05,,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.97,16,43.75,3.333
2010,0.576,18.284,1.761,0.815,0.042,0.207,393.681,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.91,0.85,20,60,8.333
2011,0.633,18.461,1.824,0.4,0.02,0.199,200.895,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.09,0.97,0.91,0.85,19,52.632,7.5
2012,0.386,18.284,1.649,0.96,0.053,0.161,597.984,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.91,0.85,17,58.824,5.833
2013,0.633,18.461,1.954,0.592,0.028,0.182,324.891,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.03,0.97,0.91,0.85,23,52.174,9.167
2014,0.567,18.284,1.76,0.778,0.04,0.209,372.55,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.91,0.85,17,58.824,6.667
2015,0.663,18.284,1.762,0.636,0.033,0.192,331.879,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,0.97,0.91,0.85,17,52.941,6.667
2016,0.771,18.284,1.859,0.625,0.031,0.302,207.316,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.85,17,58.824,6.667
2017,0.495,18.284,1.651,0.856,0.047,0.149,573.738,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.85,15,53.333,4.167
2018,0.416,18.284,1.645,0.935,0.052,0.164,571.249,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.85,15,60,5
2019,0.75,18.284,1.858,0.599,0.029,0.306,195.615,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.85,15,60,5.833
2020,0.771,18.284,1.859,0.623,0.031,0.302,206.517,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.09,1.03,0.97,0.91,18,61.111,7.5
2021,0.495,18.284,1.752,1.036,0.054,0.149,694.693,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.91,16,56.25,4.167
2022,0.416,18.284,1.645,0.932,0.052,0.164,569.776,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,0.97,0.91,16,62.5,5.833
2023,0.75,18.284,1.858,0.596,0.029,0.306,194.827,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.03,0.97,0.91,16,62.5,6.667
2024,0.647,30.554,2.575,1.32,0.047,0.269,490.322,,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,21,57.143,3.333
2025,0.483,7.12,0.743,-0.386,-0.047,0.294,-131.163,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,19,52.632,4.167
2026,0.929,7.744,0.892,-0.796,-0.081,0.238,-333.889,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,18,44.444,4.167
2027,0.293,4.114,0.467,-0.241,-0.047,0.06,-397.601,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,16,50,4.167
2028,0.631,12.036,1.139,-0.612,-0.049,0.211,-290.737,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,22,45.455,5.833
2029,0.473,7.12,0.724,-0.423,-0.053,0.298,-141.663,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,16,50,4.167
2030,0.574,7.12,0.764,-0.565,-0.067,0.231,-244.874,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,16,43.75,4.167
2031,0.678,6.329,0.613,-0.576,-0.086,0.229,-250.995,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,16,50,3.333
2032,0.402,4.114,0.446,-0.345,-0.071,0.065,-533.081,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,14,42.857,4.167
2033,0.323,4.114,0.425,-0.266,-0.057,0.071,-371.916,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,14,50,4.167
2034,0.657,6.329,0.591,-0.602,-0.093,0.232,-258.801,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,14,50,3.333
2035,0.678,6.329,0.613,-0.578,-0.086,0.229,-252.046,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,17,52.941,4.167
2036,0.402,4.114,0.566,-0.164,-0.026,0.065,-253.903,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,15,46.667,5
2037,0.323,4.114,0.425,-0.268,-0.058,0.071,-375.29,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,15,53.333,5
2038,0.657,6.329,0.592,-0.604,-0.093,0.232,-259.838,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,15,53.333,4.167
2039,0.681,12.269,1.166,0.118,0.009,0.117,101.195,,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,20,50,7.5
2040,0.759,7.728,0.906,-0.717,-0.072,0.246,-291.144,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,18,50,5
2041,1.25,12.904,1.193,-1.127,-0.086,0.358,-315.2,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,17,41.176,2.5
2042,0.614,7.728,0.685,-0.572,-0.076,0.139,-411.985,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,15,46.667,4.167
2043,0.962,17.197,1.389,-0.943,-0.062,0.315,-299.027,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,21,42.857,4.167
2044,0.796,7.728,0.9,-0.754,-0.076,0.246,-307,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,15,46.667,4.167
2045,0.938,7.728,0.875,-0.896,-0.093,0.236,-380.276,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,15,40,2.5
2046,0.949,6.749,0.797,-0.907,-0.104,0.215,-421.051,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,15,46.667,4.167
2047,0.718,7.728,0.671,-0.676,-0.092,0.138,-488.384,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,13,38.462,4.167
2048,0.639,7.728,0.656,-0.597,-0.083,0.149,-400.188,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,13,46.154,4.167
2049,0.975,6.749,0.792,-0.933,-0.107,0.218,-427.118,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,13,46.154,3.333
2050,0.952,6.749,0.797,-0.909,-0.104,0.215,-422.17,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,16,50,5
2051,0.538,8.968,0.759,-0.495,-0.06,0.138,-357.948,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,14,42.857,5
2052,0.642,7.728,0.656,-0.599,-0.083,0.149,-401.804,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,14,50,5
2053,0.978,6.749,0.792,-0.935,-0.108,0.218,-428.222,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,14,50,4.167
2054,0.729,13.687,1.273,-0.213,-0.015,0.139,-152.836,,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,19,47.368,7.5
2055,0.424,5.667,0.64,-0.295,-0.042,0.191,-154.382,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,16,50,4.167
2056,0.838,7.744,0.795,-0.705,-0.081,0.196,-358.98,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,15,40,3.333
2057,0.215,3.482,0.479,-0.13,-0.025,0.112,-116.378,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,13,46.154,2.5
2058,0.543,12.036,1.064,-0.524,-0.045,0.177,-296.407,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,19,42.105,5
2059,0.395,5.667,0.631,-0.312,-0.045,0.205,-152.354,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,13,46.154,2.5
2060,0.511,5.667,0.647,-0.473,-0.067,0.17,-278.832,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,13,38.462,2.5
2061,0.619,6.193,0.607,-0.485,-0.073,0.216,-224.277,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,13,46.154,2.5
2062,0.343,3.213,0.459,-0.253,-0.05,0.107,-236.685,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,11,36.364,2.5
2063,0.245,3.213,0.438,-0.155,-0.032,0.126,-123.511,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,11,45.455,2.5
2064,0.579,6.193,0.598,-0.491,-0.075,0.235,-209.149,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,11,45.455,1.667
2065,0.619,6.193,0.607,-0.487,-0.073,0.216,-225.392,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,14,50,3.333
2066,0.343,3.808,0.576,-0.073,-0.012,0.107,-68.169,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,12,41.667,3.333
2067,0.245,3.213,0.438,-0.158,-0.033,0.126,-125.429,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,12,50,3.333
2068,0.579,6.193,0.598,-0.493,-0.075,0.235,-210.176,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,12,50,2.5
2069,0.58,12.269,1.18,0.209,0.016,0.147,142.75,,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,17,47.059,5.833
2070,1.408,11.196,1.252,-1.408,-0.103,0.281,-500.598,,1.15,1.03,0.97,0.85,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,22,45.455,5.833
